administrative_area_level_2,date,confirmed,deaths,tests,hosp
South Dakota,2020-04-21,1755.0,8,12815,65.0
South Dakota,2020-04-22,1858.0,8,13446,62.0
South Dakota,2020-04-23,1956.0,9,14065,58.0
South Dakota,2020-04-24,2040.0,10,14824,61.0
South Dakota,2020-04-25,2147.0,10,15596,61.0
South Dakota,2020-04-26,2212.0,11,16274,64.0
South Dakota,2020-04-27,2245.0,11,16375,61.0
South Dakota,2020-04-28,2313.0,11,16612,69.0
South Dakota,2020-04-29,2373.0,13,16833,69.0
South Dakota,2020-04-30,2449.0,17,17028,76.0
South Dakota,2020-05-01,2525.0,21,17363,69.0
South Dakota,2020-05-02,2588.0,21,18091,71.0
South Dakota,2020-05-03,2631.0,21,18417,71.0
South Dakota,2020-05-04,2668.0,21,18713,69.0
South Dakota,2020-05-05,2721.0,24,19022,75.0
South Dakota,2020-05-06,2779.0,29,19416,72.0
South Dakota,2020-05-07,2905.0,31,20114,70.0
South Dakota,2020-05-08,3144.0,31,21293,76.0
South Dakota,2020-05-09,3393.0,34,22952,79.0
South Dakota,2020-05-10,3517.0,34,23894,77.0
South Dakota,2020-05-11,3614.0,34,24578,78.0
South Dakota,2020-05-12,3663.0,39,25197,74.0
South Dakota,2020-05-13,3732.0,39,25844,79.0
South Dakota,2020-05-14,3792.0,43,26473,85.0
South Dakota,2020-05-15,3887.0,44,27414,80.0
South Dakota,2020-05-16,3959.0,44,28176,75.0
South Dakota,2020-05-17,3987.0,44,28559,77.0
South Dakota,2020-05-18,4027.0,44,29045,77.0
South Dakota,2020-05-19,4085.0,46,29709,75.0
South Dakota,2020-05-20,4177.0,46,30389,81.0
South Dakota,2020-05-21,4250.0,48,31301,91.0
South Dakota,2020-05-22,4356.0,50,32344,83.0
South Dakota,2020-05-23,4468.0,50,33528,90.0
South Dakota,2020-05-24,4563.0,50,34905,85.0
South Dakota,2020-05-25,4586.0,50,35283,99.0
South Dakota,2020-05-26,4653.0,50,37038,106.0
South Dakota,2020-05-27,4710.0,54,38006,101.0
South Dakota,2020-05-28,4793.0,54,39026,105.0
South Dakota,2020-05-29,4866.0,59,40682,95.0
South Dakota,2020-05-30,4960.0,62,42938,93.0
South Dakota,2020-05-31,4993.0,62,44128,86.0
South Dakota,2020-06-01,5034.0,62,45661,87.0
South Dakota,2020-06-02,5067.0,62,46846,89.0
South Dakota,2020-06-03,5162.0,62,48662,87.0
South Dakota,2020-06-04,5247.0,64,52622,86.0
South Dakota,2020-06-05,5277.0,65,53363,83.0
South Dakota,2020-06-06,5367.0,65,55458,93.0
South Dakota,2020-06-07,5438.0,65,57060,87.0
South Dakota,2020-06-08,5471.0,65,57819,92.0
South Dakota,2020-06-09,5523.0,68,59159,90.0
South Dakota,2020-06-10,5604.0,69,60685,101.0
South Dakota,2020-06-11,5665.0,73,61744,87.0
South Dakota,2020-06-12,5742.0,74,63005,87.0
South Dakota,2020-06-13,5833.0,75,64513,85.0
South Dakota,2020-06-14,5898.0,75,65319,87.0
South Dakota,2020-06-15,5928.0,75,66395,93.0
South Dakota,2020-06-16,5966.0,77,67202,92.0
South Dakota,2020-06-17,6050.0,78,68988,91.0
South Dakota,2020-06-18,6109.0,78,70353,93.0
South Dakota,2020-06-19,6158.0,81,71193,95.0
South Dakota,2020-06-20,6225.0,81,71915,91.0
South Dakota,2020-06-21,6297.0,81,73026,89.0
South Dakota,2020-06-22,6326.0,81,73329,88.0
South Dakota,2020-06-23,6353.0,83,73986,85.0
South Dakota,2020-06-24,6419.0,84,75077,81.0
South Dakota,2020-06-25,6479.0,87,75854,79.0
South Dakota,2020-06-26,6535.0,88,77015,79.0
South Dakota,2020-06-27,6626.0,91,78100,73.0
South Dakota,2020-06-28,6681.0,91,78893,75.0
South Dakota,2020-06-29,6716.0,91,79457,70.0
South Dakota,2020-06-30,6764.0,91,80088,62.0
South Dakota,2020-07-01,6826.0,93,80943,65.0
South Dakota,2020-07-02,6893.0,97,81941,64.0
South Dakota,2020-07-03,6978.0,97,82993,58.0
South Dakota,2020-07-04,7028.0,97,83830,54.0
South Dakota,2020-07-05,7063.0,97,84003,59.0
South Dakota,2020-07-06,7105.0,97,84303,59.0
South Dakota,2020-07-07,7163.0,98,85365,64.0
South Dakota,2020-07-08,7242.0,98,86226,54.0
South Dakota,2020-07-09,7336.0,101,87310,61.0
South Dakota,2020-07-10,7401.0,107,88542,65.0
Kansas,2020-04-01,482.0,10,5893,0.0
Kansas,2020-04-02,552.0,13,6611,0.0
Kansas,2020-04-03,620.0,17,7074,0.0
Kansas,2020-04-04,698.0,21,7578,0.0
Kansas,2020-04-05,747.0,22,8223,0.0
Kansas,2020-04-06,845.0,25,9084,0.0
Kansas,2020-04-07,900.0,27,9514,0.0
Kansas,2020-04-08,1046.0,38,10183,0.0
Kansas,2020-04-09,1106.0,42,10775,0.0
Kansas,2020-04-10,1166.0,50,11414,0.0
Kansas,2020-04-11,1268.0,55,12343,0.0
Kansas,2020-04-12,1337.0,56,13253,0.0
Kansas,2020-04-13,1376.0,62,13864,0.0
Kansas,2020-04-14,1426.0,69,14147,0.0
Kansas,2020-04-15,1494.0,76,14668,0.0
Kansas,2020-04-16,1588.0,80,16122,0.0
Kansas,2020-04-17,1705.0,84,16901,0.0
Kansas,2020-04-18,1790.0,86,17676,0.0
Kansas,2020-04-19,1849.0,92,18130,0.0
Kansas,2020-04-20,1986.0,100,18761,0.0
Kansas,2020-04-21,2025.0,107,19101,0.0
Kansas,2020-04-22,2211.0,110,20203,0.0
Kansas,2020-04-23,2482.0,112,21318,0.0
Kansas,2020-04-24,2777.0,111,23588,0.0
Kansas,2020-04-25,3056.0,117,25199,0.0
Kansas,2020-04-26,3174.0,118,26227,0.0
Kansas,2020-04-27,3328.0,120,27167,0.0
Kansas,2020-04-28,3491.0,124,28090,0.0
Kansas,2020-04-29,3738.0,125,29458,0.0
Kansas,2020-04-30,4238.0,129,31626,0.0
Kansas,2020-05-01,4449.0,130,33034,0.0
Kansas,2020-05-02,4746.0,131,34942,0.0
Kansas,2020-05-03,5030.0,134,36778,0.0
Kansas,2020-05-04,5245.0,136,38603,0.0
Kansas,2020-05-05,5458.0,137,40092,0.0
Kansas,2020-05-06,5734.0,144,42114,0.0
Kansas,2020-05-07,6144.0,147,44822,0.0
Kansas,2020-05-08,6501.0,152,47708,0.0
Kansas,2020-05-09,6751.0,157,49933,0.0
Kansas,2020-05-10,6948.0,157,52505,0.0
Kansas,2020-05-11,7116.0,158,54109,0.0
Kansas,2020-05-12,7116.0,158,54109,0.0
Kansas,2020-05-13,7468.0,164,57628,0.0
Kansas,2020-05-14,7468.0,164,57628,0.0
Kansas,2020-05-15,7886.0,172,61592,0.0
Kansas,2020-05-16,7886.0,172,61592,0.0
Kansas,2020-05-17,7886.0,172,61592,0.0
Kansas,2020-05-18,8340.0,173,66990,0.0
Kansas,2020-05-19,8340.0,173,66990,0.0
Kansas,2020-05-20,8539.0,178,71203,0.0
Kansas,2020-05-21,8539.0,178,71203,0.0
Kansas,2020-05-22,8958.0,185,76434,0.0
Kansas,2020-05-23,8958.0,185,76434,0.0
Kansas,2020-05-24,8958.0,185,76434,0.0
Kansas,2020-05-25,9218.0,188,81399,0.0
Kansas,2020-05-26,9218.0,188,81399,0.0
Kansas,2020-05-27,9337.0,205,84488,0.0
Kansas,2020-05-28,9337.0,205,84488,0.0
Kansas,2020-05-29,9719.0,208,94949,0.0
Kansas,2020-05-30,9719.0,208,94949,0.0
Kansas,2020-05-31,9719.0,208,94949,0.0
Kansas,2020-06-01,10011.0,217,95241,0.0
Kansas,2020-06-02,10011.0,217,103312,0.0
Kansas,2020-06-03,10170.0,222,108053,0.0
Kansas,2020-06-04,10170.0,222,108053,0.0
Kansas,2020-06-05,10393.0,232,113653,0.0
Kansas,2020-06-06,10393.0,232,113653,0.0
Kansas,2020-06-07,10393.0,232,113653,0.0
Kansas,2020-06-08,10650.0,236,119509,0.0
Kansas,2020-06-09,10650.0,236,119509,0.0
Kansas,2020-06-10,10812.0,240,123742,0.0
Kansas,2020-06-11,10812.0,240,123742,0.0
Kansas,2020-06-12,11047.0,243,129152,0.0
Kansas,2020-06-13,11047.0,243,129152,0.0
Kansas,2020-06-14,11047.0,243,129152,0.0
Kansas,2020-06-15,11419.0,245,136962,0.0
Kansas,2020-06-16,11419.0,245,136962,0.0
Kansas,2020-06-17,11681.0,247,142124,0.0
Kansas,2020-06-18,11681.0,247,142124,0.0
Kansas,2020-06-19,12059.0,254,147649,0.0
Kansas,2020-06-20,12059.0,254,147649,0.0
Kansas,2020-06-21,12059.0,254,147649,0.0
Kansas,2020-06-22,12465.0,259,155013,0.0
Kansas,2020-06-23,12465.0,259,155013,0.0
Kansas,2020-06-24,12970.0,261,161705,0.0
Kansas,2020-06-25,12970.0,261,161705,0.0
Kansas,2020-06-26,13538.0,264,167859,0.0
Kansas,2020-06-27,13538.0,264,167859,0.0
Kansas,2020-06-28,13538.0,264,167859,0.0
Kansas,2020-06-29,14443.0,270,176725,0.0
Kansas,2020-06-30,14443.0,270,176725,0.0
Kansas,2020-07-01,14990.0,272,183173,0.0
Kansas,2020-07-02,14990.0,272,183173,0.0
Kansas,2020-07-03,15919.0,277,191561,0.0
Kansas,2020-07-04,15919.0,277,191561,0.0
Kansas,2020-07-05,15919.0,277,191561,0.0
Kansas,2020-07-06,16901.0,280,202219,0.0
Kansas,2020-07-07,16901.0,280,202219,0.0
Kansas,2020-07-08,17618.0,282,208482,0.0
Kansas,2020-07-09,17618.0,282,208482,0.0
Kansas,2020-07-10,18611.0,284,217779,0.0
Nevada,2020-04-01,1279.0,45,12798,0.0
Nevada,2020-04-02,1458.0,51,14046,0.0
Nevada,2020-04-03,1514.0,59,14532,0.0
Nevada,2020-04-04,1742.0,70,16163,0.0
Nevada,2020-04-05,1836.0,76,16831,0.0
Nevada,2020-04-06,1953.0,79,17629,0.0
Nevada,2020-04-07,2087.0,91,18639,282.0
Nevada,2020-04-08,2318.0,101,20566,282.0
Nevada,2020-04-09,2456.0,110,21771,282.0
Nevada,2020-04-10,2584.0,120,22749,282.0
Nevada,2020-04-11,2700.0,125,23587,282.0
Nevada,2020-04-12,2836.0,128,24611,282.0
Nevada,2020-04-13,2971.0,133,25464,282.0
Nevada,2020-04-14,3088.0,141,26661,282.0
Nevada,2020-04-15,3211.0,150,27655,282.0
Nevada,2020-04-16,3321.0,158,28451,282.0
Nevada,2020-04-17,3524.0,162,29762,282.0
Nevada,2020-04-18,3626.0,168,30751,282.0
Nevada,2020-04-19,3728.0,172,31598,282.0
Nevada,2020-04-20,3830.0,180,32347,282.0
Nevada,2020-04-21,3937.0,193,33055,282.0
Nevada,2020-04-22,4081.0,201,33888,282.0
Nevada,2020-04-23,4208.0,210,34749,282.0
Nevada,2020-04-24,4398.0,216,36192,282.0
Nevada,2020-04-25,4539.0,229,37208,282.0
Nevada,2020-04-26,4602.0,235,38186,282.0
Nevada,2020-04-27,4690.0,245,38813,282.0
Nevada,2020-04-28,4805.0,251,40119,282.0
Nevada,2020-04-29,4898.0,257,41028,282.0
Nevada,2020-04-30,4998.0,269,41986,282.0
Nevada,2020-05-01,5227.0,277,43595,282.0
Nevada,2020-05-02,5311.0,281,44387,282.0
Nevada,2020-05-03,5423.0,287,45266,282.0
Nevada,2020-05-04,5491.0,292,46166,282.0
Nevada,2020-05-05,5594.0,297,47884,282.0
Nevada,2020-05-06,5663.0,311,49275,282.0
Nevada,2020-05-07,5766.0,320,51357,282.0
Nevada,2020-05-08,5884.0,328,53344,282.0
Nevada,2020-05-09,6028.0,334,56111,282.0
Nevada,2020-05-10,6098.0,339,58809,444.0
Nevada,2020-05-11,6152.0,344,60084,482.0
Nevada,2020-05-12,6311.0,350,64075,522.0
Nevada,2020-05-13,6394.0,355,66672,522.0
Nevada,2020-05-14,6499.0,358,69484,515.0
Nevada,2020-05-15,6614.0,368,72146,425.0
Nevada,2020-05-16,6709.0,369,73711,423.0
Nevada,2020-05-17,6857.0,375,80637,423.0
Nevada,2020-05-18,6906.0,383,81832,423.0
Nevada,2020-05-19,7046.0,390,87555,405.0
Nevada,2020-05-20,7166.0,393,91171,437.0
Nevada,2020-05-21,7255.0,397,94382,410.0
Nevada,2020-05-22,7401.0,400,99941,404.0
Nevada,2020-05-23,7696.0,404,107047,402.0
Nevada,2020-05-24,7770.0,408,110281,373.0
Nevada,2020-05-25,7879.0,410,114731,380.0
Nevada,2020-05-26,7997.0,412,123367,390.0
Nevada,2020-05-27,8113.0,416,128559,435.0
Nevada,2020-05-28,8208.0,425,131190,439.0
Nevada,2020-05-29,8350.0,435,134416,371.0
Nevada,2020-05-30,8495.0,439,138532,371.0
Nevada,2020-05-31,8593.0,444,142560,336.0
Nevada,2020-06-01,8688.0,445,146783,361.0
Nevada,2020-06-02,8830.0,452,152091,365.0
Nevada,2020-06-03,8931.0,455,156251,372.0
Nevada,2020-06-04,9090.0,460,161423,364.0
Nevada,2020-06-05,9266.0,460,166107,341.0
Nevada,2020-06-06,9460.0,463,171771,348.0
Nevada,2020-06-07,9649.0,465,175697,348.0
Nevada,2020-06-08,9786.0,469,180003,339.0
Nevada,2020-06-09,10030.0,472,183589,350.0
Nevada,2020-06-10,10164.0,474,187323,359.0
Nevada,2020-06-11,10399.0,475,193254,337.0
Nevada,2020-06-12,10676.0,475,199445,328.0
Nevada,2020-06-13,10946.0,478,204880,351.0
Nevada,2020-06-14,11173.0,479,210611,332.0
Nevada,2020-06-15,11279.0,483,216434,346.0
Nevada,2020-06-16,11658.0,485,222474,349.0
Nevada,2020-06-17,11842.0,486,227610,360.0
Nevada,2020-06-18,12076.0,489,230796,357.0
Nevada,2020-06-19,12486.0,491,234360,370.0
Nevada,2020-06-20,12931.0,491,238963,370.0
Nevada,2020-06-21,13205.0,492,241691,370.0
Nevada,2020-06-22,13535.0,492,244065,373.0
Nevada,2020-06-23,13997.0,492,248526,389.0
Nevada,2020-06-24,14592.0,494,252617,439.0
Nevada,2020-06-25,15479.0,495,256170,467.0
Nevada,2020-06-26,15860.0,498,259282,471.0
Nevada,2020-06-27,16339.0,500,263026,503.0
Nevada,2020-06-28,17160.0,500,267580,511.0
Nevada,2020-06-29,17894.0,504,273017,555.0
Nevada,2020-06-30,18456.0,507,277568,593.0
Nevada,2020-07-01,19101.0,511,284096,630.0
Nevada,2020-07-02,19733.0,525,284728,662.0
Nevada,2020-07-03,20718.0,528,293685,704.0
Nevada,2020-07-04,21575.0,530,301229,749.0
Nevada,2020-07-05,22418.0,534,307697,760.0
Nevada,2020-07-06,22909.0,537,311481,748.0
Nevada,2020-07-07,23785.0,548,316546,849.0
Nevada,2020-07-08,24301.0,553,323653,876.0
Nevada,2020-07-09,24904.0,571,329778,935.0
Nevada,2020-07-10,25908.0,579,335491,924.0
Virginia,2020-04-01,1484.0,34,15344,0.0
Virginia,2020-04-02,1706.0,41,17589,246.0
Virginia,2020-04-03,2012.0,46,19005,246.0
Virginia,2020-04-04,2407.0,52,21552,246.0
Virginia,2020-04-05,2637.0,51,23671,246.0
Virginia,2020-04-06,2878.0,54,24521,246.0
Virginia,2020-04-07,3333.0,63,28645,246.0
Virginia,2020-04-08,3645.0,75,30645,246.0
Virginia,2020-04-09,4042.0,109,33026,669.0
Virginia,2020-04-10,4509.0,121,35459,1238.0
Virginia,2020-04-11,5077.0,130,37999,1252.0
Virginia,2020-04-12,5274.0,141,39985,751.0
Virginia,2020-04-13,5747.0,149,41401,1238.0
Virginia,2020-04-14,6171.0,154,42763,1282.0
Virginia,2020-04-15,6500.0,195,44169,1298.0
Virginia,2020-04-16,6889.0,208,46444,1337.0
Virginia,2020-04-17,7491.0,231,48997,1308.0
Virginia,2020-04-18,8053.0,258,51931,1307.0
Virginia,2020-04-19,8537.0,277,54733,1319.0
Virginia,2020-04-20,8990.0,300,56735,1296.0
Virginia,2020-04-21,9630.0,324,58354,1331.0
Virginia,2020-04-22,10266.0,349,60778,1374.0
Virginia,2020-04-23,10998.0,372,64889,1379.0
Virginia,2020-04-24,11594.0,410,69440,1399.0
Virginia,2020-04-25,12366.0,436,72642,1405.0
Virginia,2020-04-26,12970.0,448,76600,1436.0
Virginia,2020-04-27,13535.0,458,80679,1455.0
Virginia,2020-04-28,14339.0,492,83298,1508.0
Virginia,2020-04-29,14961.0,522,85940,1566.0
Virginia,2020-04-30,15846.0,552,91509,1550.0
Virginia,2020-05-01,16901.0,581,106440,1431.0
Virginia,2020-05-02,17731.0,616,102096,1426.0
Virginia,2020-05-03,18671.0,660,108002,1413.0
Virginia,2020-05-04,19492.0,684,112293,1463.0
Virginia,2020-05-05,20256.0,713,113708,1496.0
Virginia,2020-05-06,20256.0,713,113708,1496.0
Virginia,2020-05-07,21570.0,769,123152,1613.0
Virginia,2020-05-08,22342.0,812,129945,1625.0
Virginia,2020-05-09,23196.0,827,137149,1593.0
Virginia,2020-05-10,24081.0,839,143055,1555.0
Virginia,2020-05-11,25070.0,850,150617,1504.0
Virginia,2020-05-12,25800.0,891,155329,1529.0
Virginia,2020-05-13,26746.0,927,161392,1526.0
Virginia,2020-05-14,27813.0,955,166830,1533.0
Virginia,2020-05-15,28672.0,977,178014,1511.0
Virginia,2020-05-16,29683.0,1002,185568,1505.0
Virginia,2020-05-17,30388.0,1009,190361,1524.0
Virginia,2020-05-18,31140.0,1014,196226,1502.0
Virginia,2020-05-19,32145.0,1041,202789,1497.0
Virginia,2020-05-20,32908.0,1074,212626,1536.0
Virginia,2020-05-21,34137.0,1099,218599,1491.0
Virginia,2020-05-22,34950.0,1136,225175,1459.0
Virginia,2020-05-23,35749.0,1159,232470,1384.0
Virginia,2020-05-24,36244.0,1171,244085,1351.0
Virginia,2020-05-25,37727.0,1208,258750,1376.0
Virginia,2020-05-26,39342.0,1236,267181,1403.0
Virginia,2020-05-27,40249.0,1281,277047,1459.0
Virginia,2020-05-28,41401.0,1338,287281,1502.0
Virginia,2020-05-29,42533.0,1358,298377,1524.0
Virginia,2020-05-30,43611.0,1370,305512,1471.0
Virginia,2020-05-31,44607.0,1375,315391,1458.0
Virginia,2020-06-01,45398.0,1392,324719,1371.0
Virginia,2020-06-02,46239.0,1407,328889,1362.0
Virginia,2020-06-03,46905.0,1428,342387,1311.0
Virginia,2020-06-04,47856.0,1445,353590,1266.0
Virginia,2020-06-05,48532.0,1453,363770,1205.0
Virginia,2020-06-06,49397.0,1460,371131,1171.0
Virginia,2020-06-07,50681.0,1472,379816,1186.0
Virginia,2020-06-08,51251.0,1477,383592,1173.0
Virginia,2020-06-09,51738.0,1496,390856,1169.0
Virginia,2020-06-10,52177.0,1514,398364,1155.0
Virginia,2020-06-11,52647.0,1520,407397,1069.0
Virginia,2020-06-12,53211.0,1534,450530,1026.0
Virginia,2020-06-13,53869.0,1541,459993,959.0
Virginia,2020-06-14,54506.0,1546,469000,958.0
Virginia,2020-06-15,54886.0,1552,478999,902.0
Virginia,2020-06-16,55331.0,1570,485438,904.0
Virginia,2020-06-17,55775.0,1583,494341,938.0
Virginia,2020-06-18,56238.0,1586,502068,857.0
Virginia,2020-06-19,56793.0,1602,512411,862.0
Virginia,2020-06-20,57443.0,1607,531404,880.0
Virginia,2020-06-21,57994.0,1611,545676,863.0
Virginia,2020-06-22,58465.0,1620,558123,848.0
Virginia,2020-06-23,58994.0,1645,568377,847.0
Virginia,2020-06-24,59514.0,1661,576571,886.0
Virginia,2020-06-25,59946.0,1675,592966,854.0
Virginia,2020-06-26,60570.0,1700,606463,854.0
Virginia,2020-06-27,61247.0,1724,617926,819.0
Virginia,2020-06-28,61736.0,1732,628328,818.0
Virginia,2020-06-29,62189.0,1740,636372,796.0
Virginia,2020-06-30,62787.0,1763,645034,902.0
Virginia,2020-07-01,63203.0,1786,658633,892.0
Virginia,2020-07-02,63735.0,1816,674256,888.0
Virginia,2020-07-03,64393.0,1845,688360,818.0
Virginia,2020-07-04,65109.0,1849,699229,808.0
Virginia,2020-07-05,65748.0,1853,709355,792.0
Virginia,2020-07-06,66102.0,1853,715113,783.0
Virginia,2020-07-07,66740.0,1881,728117,902.0
Virginia,2020-07-08,67375.0,1905,737999,971.0
Virginia,2020-07-09,67988.0,1937,753428,956.0
Virginia,2020-07-10,68931.0,1958,768725,1006.0
Washington,2020-04-01,6525.0,282,92500,0.0
Washington,2020-04-02,6987.0,310,97736,0.0
Washington,2020-04-03,7439.0,338,102826,0.0
Washington,2020-04-04,7838.0,365,105717,574.0
Washington,2020-04-05,8254.0,386,108058,581.0
Washington,2020-04-06,8461.0,407,113254,638.0
Washington,2020-04-07,8632.0,429,118488,641.0
Washington,2020-04-08,9027.0,443,123603,655.0
Washington,2020-04-09,9440.0,459,128144,650.0
Washington,2020-04-10,9786.0,476,132662,642.0
Washington,2020-04-11,10149.0,494,135057,649.0
Washington,2020-04-12,10458.0,509,136758,642.0
Washington,2020-04-13,10613.0,526,141128,527.0
Washington,2020-04-14,10703.0,542,145574,387.0
Washington,2020-04-15,11074.0,551,150115,645.0
Washington,2020-04-16,11376.0,571,154810,595.0
Washington,2020-04-17,11705.0,585,159911,622.0
Washington,2020-04-18,12014.0,598,162613,518.0
Washington,2020-04-19,12361.0,615,164831,586.0
Washington,2020-04-20,12537.0,629,169641,403.0
Washington,2020-04-21,12633.0,640,174258,503.0
Washington,2020-04-22,12967.0,647,179436,543.0
Washington,2020-04-23,13235.0,654,184393,544.0
Washington,2020-04-24,13519.0,659,190503,551.0
Washington,2020-04-25,13794.0,665,194060,455.0
Washington,2020-04-26,14145.0,738,196383,508.0
Washington,2020-04-27,14311.0,749,201977,536.0
Washington,2020-04-28,14425.0,765,207764,436.0
Washington,2020-04-29,14795.0,786,213502,490.0
Washington,2020-04-30,15090.0,801,219075,474.0
Washington,2020-05-01,15418.0,814,224781,470.0
Washington,2020-05-02,15665.0,824,227620,428.0
Washington,2020-05-03,15983.0,830,229651,411.0
Washington,2020-05-04,16096.0,834,235743,263.0
Washington,2020-05-05,16181.0,841,241695,292.0
Washington,2020-05-06,16569.0,862,248206,390.0
Washington,2020-05-07,16828.0,870,253714,358.0
Washington,2020-05-08,17117.0,891,259846,393.0
Washington,2020-05-09,17383.0,905,262492,393.0
Washington,2020-05-10,17637.0,921,264460,335.0
Washington,2020-05-11,17763.0,931,270488,350.0
Washington,2020-05-12,17824.0,945,276405,321.0
Washington,2020-05-13,18118.0,962,282535,562.0
Washington,2020-05-14,18369.0,975,288888,645.0
Washington,2020-05-15,18681.0,983,295478,626.0
Washington,2020-05-16,18952.0,992,299129,663.0
Washington,2020-05-17,19234.0,1000,301815,581.0
Washington,2020-05-18,19352.0,1001,310076,558.0
Washington,2020-05-19,19416.0,1002,318475,539.0
Washington,2020-05-20,19735.0,1031,325586,504.0
Washington,2020-05-21,20034.0,1037,331322,518.0
Washington,2020-05-22,20302.0,1044,337121,572.0
Washington,2020-05-23,20599.0,1050,340619,553.0
Washington,2020-05-24,20912.0,1055,343654,560.0
Washington,2020-05-25,21063.0,1061,346959,536.0
Washington,2020-05-26,21165.0,1070,355433,509.0
Washington,2020-05-27,21314.0,1078,362540,521.0
Washington,2020-05-28,21714.0,1095,369462,524.0
Washington,2020-05-29,22065.0,1106,376308,547.0
Washington,2020-05-30,22367.0,1111,380549,541.0
Washington,2020-05-31,22711.0,1118,383715,536.0
Washington,2020-06-01,22860.0,1118,391477,497.0
Washington,2020-06-02,22960.0,1124,399632,473.0
Washington,2020-06-03,23370.0,1129,406988,474.0
Washington,2020-06-04,23787.0,1135,413452,484.0
Washington,2020-06-05,24169.0,1138,421510,519.0
Washington,2020-06-06,24496.0,1149,426447,479.0
Washington,2020-06-07,24889.0,1153,429855,446.0
Washington,2020-06-08,25052.0,1159,440068,350.0
Washington,2020-06-09,25162.0,1161,451521,372.0
Washington,2020-06-10,25672.0,1176,464084,350.0
Washington,2020-06-11,26081.0,1190,476063,384.0
Washington,2020-06-12,26452.0,1194,485683,386.0
Washington,2020-06-13,26852.0,1204,492313,372.0
Washington,2020-06-14,27242.0,1213,496660,350.0
Washington,2020-06-15,27435.0,1217,508219,357.0
Washington,2020-06-16,27571.0,1221,520421,342.0
Washington,2020-06-17,28091.0,1231,531275,359.0
Washington,2020-06-18,28585.0,1226,541027,373.0
Washington,2020-06-19,29045.0,1245,550976,396.0
Washington,2020-06-20,29587.0,1255,558276,359.0
Washington,2020-06-21,30108.0,1265,562405,371.0
Washington,2020-06-22,30423.0,1270,575635,362.0
Washington,2020-06-23,30614.0,1276,588308,372.0
Washington,2020-06-24,31338.0,1284,602902,386.0
Washington,2020-06-25,31958.0,1293,616095,402.0
Washington,2020-06-26,32634.0,1300,629738,372.0
Washington,2020-06-27,33295.0,1304,638588,386.0
Washington,2020-06-28,33921.0,1310,643804,400.0
Washington,2020-06-29,34414.0,1310,660929,387.0
Washington,2020-06-30,34680.0,1320,678022,395.0
Washington,2020-07-01,35669.0,1332,694281,427.0
Washington,2020-07-02,36589.0,1339,709143,430.0
Washington,2020-07-03,37473.0,1342,719653,460.0
Washington,2020-07-04,38361.0,1352,724944,446.0
Washington,2020-07-05,38814.0,1354,729907,412.0
Washington,2020-07-06,39055.0,1359,746928,398.0
Washington,2020-07-07,39356.0,1370,763838,407.0
Washington,2020-07-08,40341.0,1384,779260,425.0
Washington,2020-07-09,41403.0,1394,791979,468.0
Washington,2020-07-10,42375.0,1409,806337,460.0
Oregon,2020-04-01,690.0,18,13826,132.0
Oregon,2020-04-02,736.0,18,13872,132.0
Oregon,2020-04-03,826.0,21,16085,134.0
Oregon,2020-04-04,899.0,22,17434,188.0
Oregon,2020-04-05,999.0,26,17534,188.0
Oregon,2020-04-06,1068.0,27,20624,188.0
Oregon,2020-04-07,1132.0,27,21801,188.0
Oregon,2020-04-08,1181.0,33,23007,188.0
Oregon,2020-04-09,1239.0,33,24564,156.0
Oregon,2020-04-10,1321.0,44,25627,146.0
Oregon,2020-04-11,1321.0,44,25627,146.0
Oregon,2020-04-12,1371.0,48,27224,140.0
Oregon,2020-04-13,1527.0,52,29758,295.0
Oregon,2020-04-14,1584.0,53,31121,321.0
Oregon,2020-04-15,1633.0,55,32363,311.0
Oregon,2020-04-16,1663.0,58,33351,305.0
Oregon,2020-04-17,1736.0,64,34938,307.0
Oregon,2020-04-18,1785.0,70,36321,301.0
Oregon,2020-04-19,1844.0,72,37583,290.0
Oregon,2020-04-20,1910.0,74,39038,290.0
Oregon,2020-04-21,1956.0,75,40045,303.0
